Academic Year,State,Area,Region,School,Grade Level,Student Number,Class Year,Class Cohort,Test Date,Grade Level Taken,English,Mathematics,Reading,Science,Composite,Writing,STEM,ELA,Exam Number,Highest Composite,Highest English,Highest Mathematics,Highest Reading,Highest Science,Growth Previous Exam,Number Exams Taken,Tier,Meets 21
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108123355,2024,Seniors,2/1/2023,11,13,16,13,10,13,,13,,4,17,16,16,19,18,-3,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108123355,2024,Seniors,4/1/2023,11,16,14,18,18,17,,16,,5,17,16,16,19,18,4,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108123355,2024,Seniors,10/1/2023,12,15,14,19,16,16,2,15,12,6,17,16,16,19,18,-1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108069544,2024,Seniors,4/1/2022,10,13,14,17,16,15,,15,,1,16,16,16,19,18,,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108069544,2024,Seniors,10/1/2022,11,12,15,18,17,16,6,16,15,2,16,16,16,19,18,1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108069544,2024,Seniors,12/1/2022,11,12,14,19,16,15,,15,,3,16,16,16,19,18,-1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108069544,2024,Seniors,4/1/2023,11,16,14,16,18,16,,16,,4,16,16,16,19,18,1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108069544,2024,Seniors,6/1/2023,11,13,15,16,15,15,,15,,5,16,16,16,19,18,-1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108069544,2024,Seniors,10/1/2023,12,9,16,14,17,14,5,17,11,6,16,16,16,19,18,-1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108244740,2024,Seniors,10/1/2023,12,19,18,26,20,21,7,19,21,1,21,19,18,26,20,,1,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108082914,2024,Seniors,4/1/2022,10,12,14,14,14,14,,14,,1,18,15,17,17,21,,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108082914,2024,Seniors,10/1/2022,11,15,17,17,21,18,6,19,15,2,18,15,17,17,21,4,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108082914,2024,Seniors,12/1/2022,11,10,15,12,13,13,,14,,3,18,15,17,17,21,-5,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108082914,2024,Seniors,2/1/2023,11,14,14,11,16,14,,15,,4,18,15,17,17,21,1,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108082914,2024,Seniors,4/1/2023,11,15,15,16,14,15,,15,,5,18,15,17,17,21,1,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108082914,2024,Seniors,10/1/2023,12,14,15,10,11,13,6,13,13,6,18,15,17,17,21,-2,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025263,2024,Seniors,4/1/2022,10,18,15,17,18,17,,17,,1,18,20,17,20,21,,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025263,2024,Seniors,10/1/2022,11,15,17,17,19,17,6,18,16,2,18,20,17,20,21,0,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025263,2024,Seniors,2/1/2023,11,18,16,16,21,18,,19,,3,18,20,17,20,21,1,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025263,2024,Seniors,4/1/2023,11,19,17,20,16,18,,17,,4,18,20,17,20,21,0,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025263,2024,Seniors,6/1/2023,11,19,17,18,18,18,,18,,5,18,20,17,20,21,0,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025263,2024,Seniors,10/1/2023,12,20,16,17,20,18,8,18,20,6,18,20,17,20,21,0,6,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108049524,2024,Seniors,4/1/2022,10,25,18,23,20,22,,19,,1,22,25,18,27,21,,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108049524,2024,Seniors,10/1/2022,11,23,16,27,21,22,6,19,21,2,22,25,18,27,21,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108049524,2024,Seniors,12/1/2022,11,21,17,20,17,19,,17,,3,22,25,18,27,21,-3,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108049524,2024,Seniors,2/1/2023,11,21,17,26,20,21,,19,,4,22,25,18,27,21,2,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108049524,2024,Seniors,4/1/2023,11,23,18,22,19,21,,19,,5,22,25,18,27,21,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108049524,2024,Seniors,6/1/2023,11,23,16,25,19,21,,18,,6,22,25,18,27,21,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108049524,2024,Seniors,10/1/2023,12,23,16,23,21,21,6,19,21,7,22,25,18,27,21,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025449,2024,Seniors,4/1/2022,10,9,14,12,16,13,,15,,1,14,13,16,14,17,,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025449,2024,Seniors,10/1/2022,11,12,15,13,17,14,5,16,12,2,14,13,16,14,17,1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025449,2024,Seniors,12/1/2022,11,12,16,11,17,14,,17,,3,14,13,16,14,17,0,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025449,2024,Seniors,2/1/2023,11,13,14,13,10,13,,12,,4,14,13,16,14,17,-1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025449,2024,Seniors,4/1/2023,11,11,15,14,11,13,,13,,5,14,13,16,14,17,0,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025449,2024,Seniors,10/1/2023,12,13,14,12,16,14,7,15,14,6,14,13,16,14,17,1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025438,2024,Seniors,4/1/2022,10,16,14,14,12,14,,13,,1,17,16,16,17,19,,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025438,2024,Seniors,10/1/2022,11,12,16,13,14,14,5,15,12,2,17,16,16,17,19,0,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025438,2024,Seniors,12/1/2022,11,16,16,14,19,16,,18,,3,17,16,16,17,19,2,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025438,2024,Seniors,2/1/2023,11,13,16,12,15,14,,16,,4,17,16,16,17,19,-2,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025438,2024,Seniors,4/1/2023,11,14,16,16,14,15,,15,,5,17,16,16,17,19,1,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025438,2024,Seniors,10/1/2023,12,14,16,17,19,17,6,18,16,6,17,16,16,17,19,2,6,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025375,2024,Seniors,4/1/2022,10,10,15,12,18,14,,17,,1,16,16,17,14,20,,5,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025375,2024,Seniors,10/1/2022,11,13,14,12,13,13,4,14,11,2,16,16,17,14,20,-1,5,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025375,2024,Seniors,12/1/2022,11,16,16,14,19,16,,18,,3,16,16,17,14,20,3,5,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025375,2024,Seniors,2/1/2023,11,13,17,12,20,16,,19,,4,16,16,17,14,20,0,5,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025375,2024,Seniors,4/1/2023,11,15,16,14,19,16,,18,,5,16,16,17,14,20,0,5,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108058659,2024,Seniors,4/1/2022,10,15,15,11,11,13,,13,,1,22,22,18,29,22,,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108058659,2024,Seniors,10/1/2022,11,19,16,20,18,18,5,17,16,2,22,22,18,29,22,5,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108058659,2024,Seniors,12/1/2022,11,21,16,22,18,19,,17,,3,22,22,18,29,22,1,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108058659,2024,Seniors,2/1/2023,11,21,18,19,17,19,,18,,4,22,22,18,29,22,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108058659,2024,Seniors,4/1/2023,11,22,18,28,20,22,,19,,5,22,22,18,29,22,3,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108058659,2024,Seniors,6/1/2023,11,21,16,21,22,20,,19,,6,22,22,18,29,22,-2,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108058659,2024,Seniors,10/1/2023,12,20,16,29,19,21,4,18,18,7,22,22,18,29,22,1,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025717,2024,Seniors,4/1/2022,10,25,22,29,24,25,,23,,1,30,29,27,35,30,,6,1,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025717,2024,Seniors,10/1/2022,11,29,25,30,26,28,8,26,27,2,30,29,27,35,30,3,6,1,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025717,2024,Seniors,12/1/2022,11,28,27,28,24,27,,26,,3,30,29,27,35,30,-1,6,1,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025717,2024,Seniors,2/1/2023,11,29,23,30,25,27,,24,,4,30,29,27,35,30,0,6,1,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025717,2024,Seniors,4/1/2023,11,29,26,35,30,30,,28,,5,30,29,27,35,30,3,6,1,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025717,2024,Seniors,10/1/2023,12,25,25,21,19,23,8,22,23,6,30,29,27,35,30,-7,6,1,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025440,2024,Seniors,4/1/2022,10,23,18,24,21,22,,20,,1,24,28,24,30,24,,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025440,2024,Seniors,10/1/2022,11,23,20,23,23,22,7,22,22,2,24,28,24,30,24,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025440,2024,Seniors,12/1/2022,11,24,17,30,21,23,,19,,3,24,28,24,30,24,1,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025440,2024,Seniors,2/1/2023,11,26,20,25,19,23,,20,,4,24,28,24,30,24,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025440,2024,Seniors,4/1/2023,11,28,16,25,24,23,,20,,5,24,28,24,30,24,0,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025440,2024,Seniors,7/1/2023,12,24,24,26,21,24,,23,,6,24,28,24,30,24,1,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,12,108025440,2024,Seniors,10/1/2023,12,24,20,27,22,23,7,21,24,7,24,28,24,30,24,-1,7,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052411,2025,Juniors,6/1/2023,10,17,20,17,22,19,,21,,1,21,20,25,20,23,,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052411,2025,Juniors,10/1/2023,11,16,21,12,21,18,6,21,14,2,21,20,25,20,23,-1,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052411,2025,Juniors,2/1/2024,11,20,25,19,17,20,,21,,3,21,20,25,20,23,2,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052411,2025,Juniors,4/1/2024,11,17,24,20,23,21,,24,,4,21,20,25,20,23,1,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052737,2025,Juniors,4/1/2023,10,15,14,13,10,13,,12,,1,13,15,16,13,16,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052737,2025,Juniors,10/1/2023,11,10,14,10,14,12,6,14,12,2,13,15,16,13,16,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052737,2025,Juniors,2/1/2024,11,10,16,11,16,13,,16,,3,13,15,16,13,16,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108052737,2025,Juniors,4/1/2024,11,9,16,11,11,12,,14,,4,13,15,16,13,16,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108025414,2025,Juniors,4/1/2023,10,14,15,12,12,13,,14,,1,13,14,16,14,15,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108025414,2025,Juniors,10/1/2023,11,11,12,13,13,12,4,13,11,2,13,14,16,14,15,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108025414,2025,Juniors,2/1/2024,11,10,14,13,15,13,,15,,3,13,14,16,14,15,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108025414,2025,Juniors,4/1/2024,11,10,16,14,12,13,,14,,4,13,14,16,14,15,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108112622,2025,Juniors,4/1/2023,10,10,18,13,19,15,,19,,1,15,14,18,13,19,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108112622,2025,Juniors,10/1/2023,11,11,17,13,12,13,6,15,13,2,15,14,18,13,19,-2,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108112622,2025,Juniors,2/1/2024,11,13,16,10,18,14,,17,,3,15,14,18,13,19,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108112622,2025,Juniors,4/1/2024,11,14,14,11,15,14,,15,,4,15,14,18,13,19,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108082692,2025,Juniors,10/1/2023,11,8,15,8,16,12,4,16,8,1,12,8,15,8,16,,1,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108060471,2025,Juniors,4/1/2023,10,13,16,10,13,13,,15,,1,13,13,16,12,17,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108060471,2025,Juniors,10/1/2023,11,11,14,12,12,12,2,13,8,2,13,13,16,12,17,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108060471,2025,Juniors,2/1/2024,11,10,16,12,14,13,,15,,3,13,13,16,12,17,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108060471,2025,Juniors,4/1/2024,11,12,13,11,17,13,,15,,4,13,13,16,12,17,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108048942,2025,Juniors,4/1/2023,10,10,13,14,18,14,,16,,1,14,10,14,14,18,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108048942,2025,Juniors,10/1/2023,11,10,13,11,13,12,5,13,11,2,14,10,14,14,18,-2,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108048942,2025,Juniors,2/1/2024,11,10,14,14,14,13,,14,,3,14,10,14,14,18,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108048942,2025,Juniors,4/1/2024,11,10,13,11,17,13,,15,,4,14,10,14,14,18,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031025,2025,Juniors,4/1/2023,10,16,20,19,19,19,,20,,1,24,22,25,26,24,,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031025,2025,Juniors,10/1/2023,11,20,24,22,23,22,3,24,14,2,24,22,25,26,24,3,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031025,2025,Juniors,2/1/2024,11,21,25,26,23,24,,24,,3,24,22,25,26,24,2,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031025,2025,Juniors,4/1/2024,11,22,22,24,24,23,,23,,4,24,22,25,26,24,-1,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108116823,2025,Juniors,4/1/2023,10,16,14,17,16,16,,15,,1,16,16,14,17,16,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108116823,2025,Juniors,10/1/2023,11,11,14,14,16,14,4,15,12,2,16,16,14,17,16,-2,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108116823,2025,Juniors,2/1/2024,11,11,14,11,14,13,,14,,3,16,16,14,17,16,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108116823,2025,Juniors,4/1/2024,11,10,13,12,15,13,,14,,4,16,16,14,17,16,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031096,2025,Juniors,4/1/2023,10,14,15,15,14,15,,15,,1,16,15,15,20,15,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031096,2025,Juniors,10/1/2023,11,15,14,20,15,16,5,15,15,2,16,15,15,20,15,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031096,2025,Juniors,2/1/2024,11,13,15,11,13,13,,14,,3,16,15,15,20,15,-3,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031096,2025,Juniors,4/1/2024,11,12,14,14,13,13,,14,,4,16,15,15,20,15,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031021,2025,Juniors,4/1/2023,10,13,18,14,23,17,,21,,1,17,14,18,14,23,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031021,2025,Juniors,10/1/2023,11,14,15,13,20,16,4,18,12,2,17,14,18,14,23,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031021,2025,Juniors,2/1/2024,11,12,16,11,23,16,,20,,3,17,14,18,14,23,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031021,2025,Juniors,4/1/2024,11,13,17,12,23,16,,20,,4,17,14,18,14,23,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108154231,2025,Juniors,4/1/2023,10,24,14,16,17,18,,16,,1,20,26,15,20,20,,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108154231,2025,Juniors,10/1/2023,11,21,14,15,12,16,4,13,15,2,20,26,15,20,20,-2,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108154231,2025,Juniors,2/1/2024,11,26,15,20,20,20,,18,,3,20,26,15,20,20,4,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108154231,2025,Juniors,4/1/2024,11,26,15,17,20,20,,18,,4,20,26,15,20,20,0,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108082334,2025,Juniors,4/1/2023,10,10,13,15,15,13,,14,,1,14,14,16,15,17,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108082334,2025,Juniors,10/1/2023,11,14,15,12,12,13,4,14,11,2,14,14,16,15,17,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108082334,2025,Juniors,2/1/2024,11,11,16,12,17,14,,17,,3,14,14,16,15,17,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108082334,2025,Juniors,4/1/2024,11,10,15,14,12,13,,14,,4,14,14,16,15,17,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108039981,2025,Juniors,4/1/2023,10,13,18,18,16,16,,17,,1,18,19,18,18,19,,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108039981,2025,Juniors,10/1/2023,11,16,17,15,12,15,6,15,16,2,18,19,18,18,19,-1,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108039981,2025,Juniors,2/1/2024,11,19,15,14,19,17,,17,,3,18,19,18,18,19,2,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108039981,2025,Juniors,4/1/2024,11,19,17,18,16,18,,17,,4,18,19,18,18,19,1,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108151662,2025,Juniors,4/1/2023,10,11,14,15,14,14,,14,,1,14,14,15,19,14,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108151662,2025,Juniors,10/1/2023,11,11,15,15,10,13,4,13,11,2,14,14,15,19,14,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108151662,2025,Juniors,2/1/2024,11,12,11,19,8,13,,10,,3,14,14,15,19,14,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108151662,2025,Juniors,4/1/2024,11,14,14,16,13,14,,14,,4,14,14,15,19,14,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108036602,2025,Juniors,4/1/2023,10,11,16,18,22,17,,19,,1,17,15,16,18,22,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108036602,2025,Juniors,10/1/2023,11,15,16,15,15,15,6,16,15,2,17,15,16,18,22,-2,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108036602,2025,Juniors,2/1/2024,11,10,15,12,18,14,,17,,3,17,15,16,18,22,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108036602,2025,Juniors,4/1/2024,11,15,13,14,17,15,,15,,4,17,15,16,18,22,1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108047811,2025,Juniors,4/1/2023,10,19,21,20,24,21,,23,,1,21,22,21,20,24,,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108047811,2025,Juniors,10/1/2023,11,22,19,17,23,20,5,21,17,2,21,22,21,20,24,-1,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108047811,2025,Juniors,2/1/2024,11,20,21,20,22,21,,22,,3,21,22,21,20,24,1,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108047811,2025,Juniors,4/1/2024,11,21,21,17,21,20,,21,,4,21,22,21,20,24,-1,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108082322,2025,Juniors,10/1/2023,11,9,15,11,10,11,,13,,1,11,9,15,11,10,,1,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108101534,2025,Juniors,4/1/2023,10,13,18,16,21,17,,20,,1,17,13,18,16,21,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108101534,2025,Juniors,10/1/2023,11,9,15,13,15,13,6,15,12,2,17,13,18,16,21,-4,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108101534,2025,Juniors,2/1/2024,11,12,15,14,17,15,,16,,3,17,13,18,16,21,2,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108101534,2025,Juniors,4/1/2024,11,13,14,13,19,15,,17,,4,17,13,18,16,21,0,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108149574,2025,Juniors,10/1/2023,11,16,18,16,21,18,6,20,16,1,18,19,18,16,21,,3,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108149574,2025,Juniors,2/1/2024,11,19,15,12,17,16,,16,,2,18,19,18,16,21,-2,3,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108149574,2025,Juniors,4/1/2024,11,15,16,15,15,15,,16,,3,18,19,18,16,21,-1,3,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108153973,2025,Juniors,4/1/2023,10,14,16,9,18,14,,17,,1,14,14,16,15,18,,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108153973,2025,Juniors,10/1/2023,11,12,13,15,8,12,2,11,9,2,14,14,16,15,18,-2,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108153973,2025,Juniors,2/1/2024,11,9,14,10,12,11,,13,,3,14,14,16,15,18,-1,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108153973,2025,Juniors,4/1/2024,11,10,14,11,17,13,,16,,4,14,14,16,15,18,2,4,4,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108050725,2025,Juniors,4/1/2023,10,15,15,13,9,13,,12,,1,21,22,17,26,19,,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108050725,2025,Juniors,10/1/2023,11,14,16,12,14,14,5,15,13,2,21,22,17,26,19,1,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108050725,2025,Juniors,2/1/2024,11,21,17,26,19,21,,18,,3,21,22,17,26,19,7,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108050725,2025,Juniors,4/1/2024,11,22,16,21,14,18,,15,,4,21,22,17,26,19,-3,4,2,1
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031023,2025,Juniors,4/1/2023,10,21,16,20,23,20,,20,,1,20,21,16,21,23,,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031023,2025,Juniors,10/1/2023,11,21,16,15,19,18,5,18,16,2,20,21,16,21,23,-2,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031023,2025,Juniors,2/1/2024,11,20,15,21,18,19,,17,,3,20,21,16,21,23,1,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031023,2025,Juniors,4/1/2024,11,19,15,14,20,17,,18,,4,20,21,16,21,23,-2,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031019,2025,Juniors,4/1/2023,10,16,14,14,18,16,,16,,1,19,18,17,22,20,,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031019,2025,Juniors,10/1/2023,11,17,17,16,17,17,4,17,14,2,19,18,17,22,20,1,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031019,2025,Juniors,2/1/2024,11,18,17,22,20,19,,19,,3,19,18,17,22,20,2,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031019,2025,Juniors,4/1/2024,11,16,15,21,16,17,,16,,4,19,18,17,22,20,-2,4,3,0
2023-2024,TX,Rio Grande Valley,Lower Valley,San Benito,11,108031034,2025,Juniors,4/1/2023,10,20,14,12,11,14,,13,,1,21,22,16,27,19,,4,2,1
