"SchoolYear","NCES_District_ID","EmployeeID","CourseID","CourseName","SubjectArea","CourseSectionID","StudentID"
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108047373
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108048100
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108048104
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108048377
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108048416
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108048587
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108048943
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108049063
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108049166
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108049175
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108049955
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108063085
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108093339
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108111658
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108136964
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108137062
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108149174
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108155214
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108193639
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108194735
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108051215
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108051215
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108119942
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108119942
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335822,108138450
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108086572
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108086572
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108074381
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108074381
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108232191
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108232191
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108053555
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108053555
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",343642,108042496
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",343641,108042496
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335822,108049298
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108150541
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108150541
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335815,108048561
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335821,108048561
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108048971
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108048971
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108085300
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108232205
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108232205
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108242770
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108232230
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108137398
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108232222
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108121586
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108048513
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108048513
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335823,108232219
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335823,108159484
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108232226
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108232226
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",-335819,108234573
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335823,108234573
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108232202
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108232202
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108232211
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108232211
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108232221
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108232221
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108065303
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108065303
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108232224
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108232224
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108237287
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108237287
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108240649
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108240649
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108232184
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108232184
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108232204
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108232204
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335823,108078774
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108055207
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108055207
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108244032
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335822,108244032
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335799,108232423
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335800,108138450
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335817,108049856
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335800,108049856
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335820,108232219
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335799,108232219
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335800,108089748
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108089748
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108089748
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108138876
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108138876
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",-335817,108200090
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335800,108200090
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335819,108048210
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",335823,108048210
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",335818,108234573
"2023-2024",108807049,"92139","x130099008","Professional Communications (8th)","EL",-335817,108048416
"2023-2024",108807049,"92139","X13011300","Touch System Data Entry 8TH","EL",-335800,108048416
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108070887
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108111861
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108185500
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108197283
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108216233
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108201968
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108230057
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108057107
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108064985
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108199914
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108185644
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064970
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108052201
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108064980
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108073269
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064997
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108074746
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108110302
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108147123
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108059742
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108074747
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108077873
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108113989
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108187991
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064942
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064946
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108064954
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064983
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108113851
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108185651
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108055172
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108064972
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108072586
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108110324
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108076662
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108088308
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108110413
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108185637
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108055100
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108064960
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108076656
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108100707
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108057073
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108064929
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108074925
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108141815
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108147127
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108064990
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108064927
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108064950
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108071400
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108112830
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108137451
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108185632
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108061808
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108064986
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108056270
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108064979
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108055786
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108064863
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108072589
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108185650
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108185649
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108061701
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108099480
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108104052
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108137452
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108057665
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108064932
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108064959
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108064971
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108114872
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108071432
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108073802
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108064940
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108064962
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108064948
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108058831
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108121355
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108141817
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108205348
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108064943
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108230054
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108230078
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108205131
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108105437
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108185104
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108218867
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108230058
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108230064
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108230072
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108071652
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108072590
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108064963
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108082277
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108185648
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108071434
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108123185
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108088302
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108088303
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108138171
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108141818
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108064945
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108102020
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108107107
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108112546
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108085679
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108106267
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108113930
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108141812
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108163048
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108240347
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108163310
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108185628
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108059740
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108048867
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108246109
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108064941
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108221789
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108045724
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108076688
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108141815
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342883,108064863
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108205348
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108246109
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108061857
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108106267
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108185653
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108064973
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108256107
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108185653
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342883,108113851
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108163048
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342884,108107107
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342899,108246109
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108106267
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108102020
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108185628
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342884,108110302
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",-342882,108064943
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108055100
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108064941
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108057665
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108055172
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108185649
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108230057
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108147127
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108230064
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108112830
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108055786
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108076656
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108064943
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108064950
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108064948
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108064960
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108199914
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108077873
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342899,108102020
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108230078
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064932
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064990
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108064927
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108058831
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108082277
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108138171
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108137452
"2023-2024",108807057,"94642","xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MA",342882,108057107
